S.No,altitude,velocity,wind,thrust_adjustment
1,45.0,0.0,8.0,58.86
2,45.0,0.9809999999999999,8.0,52.453
3,44.95095,1.801825,8.0,46.70722500000001
4,44.86085875,2.479005625,8.0,41.966960625
5,44.736908468749995,3.037679640625,8.0,38.056242515625
6,44.585024486718744,3.498585703515625,8.0,34.829900075390626
7,44.410095201542966,3.8788332054003907,8.0,32.16816756219727
8,44.216153541272945,4.192537394455322,8.0,29.972238238812743
9,44.006526671550176,4.451343350425641,8.0,28.160596547020514
10,43.78395950402889,4.664858264101154,8.0,26.66599215129192
11,43.55071659082383,4.841008067883452,8.0,25.432943524815837
12,43.30866618742966,4.986331656003848,8.0,24.41567840797306
13,43.05934960462947,5.106223616203175,8.0,23.576434686577777
14,42.80403842381931,5.205134483367619,8.101314244968798,22.89925575317199
15,42.54378169965093,5.287115877196919,8.176518000352686,22.336666559674473
16,42.27942590579108,5.3550325411887805,8.0,21.834772211678537
17,42.01167427873164,5.4104018464807435,8.0,21.447187074634794
18,41.741154186407606,5.456081523346613,8.0,21.12742933657371
19,41.46835011024027,5.493767256760956,8.0,20.863629202673312
20,41.193661747402224,5.524857986827788,8.132701914820196,20.66589937942851
21,40.917418848060834,5.551005471313501,8.380434635416607,20.520026896117987
22,40.63986857449516,5.57350614371645,8.391393006903115,20.364165945020314
23,40.36119326730934,5.5921102923419586,8.642604518764605,20.271618631420985
24,40.08158775269224,5.608400758127483,8.377120327208445,20.117762742188887
25,39.80116771478587,5.620844826682205,8.481532953868875,20.046316156304893
26,39.520125473451756,5.631502730589828,8.117849602262675,19.917158326210604
27,39.238550336922266,5.638931688745093,8.0,19.847478178784346
28,38.95660375248501,5.644618643214702,8.0,19.807669497497084
29,38.67437282032427,5.649310380652129,8.0,19.774827335435095
30,38.39190730129167,5.653181064038007,8.0,19.74773255173395
31,38.10924824808977,5.656374377831356,8.0,19.725379355180507
32,37.8264295291982,5.659008861710869,8.0,19.70693796802392
33,37.543479086112654,5.6611823109114665,8.0,19.691723823619736
34,37.26041997056708,5.6629754065019595,8.0,19.679172154486285
35,36.97727120024198,5.664454710364117,8.0,19.66881702745118
36,36.69404846472377,5.665675136050396,8.0,19.660274047647228
37,36.41076470792125,5.666681987241577,8.0,19.653226089308962
38,36.12743060855917,5.667512639474301,8.0,19.64741152367989
39,35.84405497658546,5.668197927566299,8.0,19.642614507035912
40,35.560645080207145,5.668763290242197,8.0,19.638656968304623
41,35.27720691569503,5.669229714449813,8.0,19.63539199885131
42,34.99374542997254,5.669614514421095,8.0,19.632698399052334
43,34.710264704251486,5.669931974397404,8.0,19.630476179218174
44,34.426768105531615,5.670193878877858,8.0,19.628642847854994
45,34.14325841158772,5.670409950074233,8.0,19.62713034948037
46,33.859737914084015,5.6705882088112425,8.0,19.625882538321303
47,33.57620850364345,5.670735272269275,8.0,19.624853094115075
48,33.29267174002999,5.670856599622152,8.0,19.62400380264494
49,33.00912891004888,5.670956694688275,8.0,19.623303137182074
50,32.725581075314466,5.671039273117827,8.0,19.62272508817521
51,32.44202911165858,5.6711074003222075,8.0,19.622248197744547
52,32.15847374164247,5.671163605265821,8.0,19.62185476313925
53,31.874915561379176,5.671209974344302,8.0,19.621530179589886
54,31.59135506266196,5.67124822883405,8.0,19.62126239816165
55,31.307792651220257,5.671279788788091,8.0,19.621041478483363
56,31.024228661780853,5.671305825750175,8.0,19.620859219748773
57,30.740663370493344,5.671327306243894,8.0,19.62070885629274
58,30.45709700518115,5.6713450276512125,8.0,19.49652703296976
59,30.17352975379859,5.668258203475457,8.0,19.16084006545802
60,29.890116843624817,5.656779205111907,8.0,18.88409278718392
61,29.60727788336922,5.638381524791505,8.0,18.656499459504683
62,29.325358807129646,5.614294011279123,8.0,18.469894018029493
63,29.04464410656569,5.5855413617298595,8.0,18.31746204216375
64,28.765367038479198,5.552977912783954,8.0,18.193517078996116
65,28.48771814284,5.517315839758856,8.0,18.093313981666405
66,28.211852350852055,5.479148689300517,8.0,18.01289313696997
67,27.93789491638703,5.438971017724766,8.0,17.948950470574292
68,27.66594636550079,5.397194779489124,8.0,17.898728964107132
69,27.396086626526333,5.354163003591802,8.0,17.859928124280565
70,27.128378476346743,5.310161206698816,8.0,17.830628433305183
71,26.862870416011802,5.265426917531446,8.0,17.80922830145475
72,26.59959907013523,5.220157625067815,8.0,17.794391452895688
73,26.33859118888184,5.174517411390207,8.0,17.785003018259665
74,26.07986531831233,5.128642486846699,8.0,17.780132893146643
75,25.823433193969993,5.082645809175365,8.0,17.779005160174634
76,25.569300903511227,5.036620938179731,8.0,17.780972571166025
77,25.31746985660224,4.990645252458882,8.0,17.785495252106653
78,25.0679375939793,4.944782633761548,8.0,17.792122932083082
79,24.820698462291222,4.899085707063625,8.0,17.800480113041562
80,24.57574417693804,4.853597709889664,8.278235182714717,17.851988971121493
81,24.33306429144356,4.8093974341677015,8.462949935246627,17.88332145833197
82,24.092594419735175,4.765980470626001,8.362016984178293,17.869108222111056
83,23.854295396203874,4.7222081761787775,8.685023811233231,17.923708537650427
84,23.618184987394933,4.679800889620038,9.027772619990788,17.97447274977597
85,23.384194942913933,4.638662708364437,8.382622131829347,17.870839989294893
86,23.152261807495712,4.59493370809681,8.854361910228294,17.95546820730117
87,22.92251512209087,4.553320413279339,8.517967145509047,17.906821232705482
88,22.694849101426904,4.510490944096976,8.341307417767485,17.893269371784196
89,22.469324554222055,4.4673226783915805,8.0,17.860090189578724
90,22.245958420302475,4.423324933131049,8.013983667427578,17.888730627777914
91,22.024792173645924,4.380043198825497,8.0,17.910935747015383
92,21.805790013704648,4.337316592500882,8.0,17.934079269761686
93,21.588924184079605,4.295168574244924,8.0,17.955864452225835
94,21.374165755367358,4.25356518555057,8.0,17.976492552908883
95,21.16148749608983,4.212477499373292,8.0,17.996131749460144
96,20.950863621121165,4.171880793109795,8.0,18.0149226108441
97,20.742269581465674,4.131753858380898,8.0,18.032982663980466
98,20.53568188854663,4.092078424980409,8.0,18.05041020470589
99,20.33107796729761,4.0528386800980565,8.376463089323128,18.123756941507065
100,20.128436033292708,4.015432603635733,8.318481851373498,18.121573454204707
101,19.92766440311092,3.9779719399908506,8.231386800922527,18.117761588122182
102,19.72876580611138,3.9404159796939053,8.519869773252362,18.173313523830856
103,19.531745007126684,3.904248817789677,8.648332001809376,18.19750678472329
104,19.3365325662372,3.868686487407759,9.12010616356661,18.27124154613955
105,19.143098241866813,3.8349675260612477,9.254793645403257,18.28375014913394
106,18.95134986556375,3.8015612797895963,9.29604522807092,18.282178656293787
107,18.76127180157427,3.768115746196941,9.257581927149731,18.271029535677453
108,18.572866014264424,3.7343914845888775,9.002873122371147,18.2315017542067
109,18.38614644003498,3.699679028444045,8.871984826332053,18.21958903928557
110,18.20116248861278,3.6646687544261844,8.480221924236291,18.172816743304256
111,18.01792905089147,3.628489173008791,8.047062862306507,18.13022582240769
112,17.83650459224103,3.5912448185689834,8.049261135856726,18.162671226619324
113,17.656942351312583,3.5548115992344664,8.406259938276099,18.245005158754005
114,17.47920177135086,3.5204367282033164,8.536519860298817,18.281215113523686
115,17.303179934940694,3.4869671060414085,8.77165816235913,18.328985700089284
116,17.128831579638625,3.4546917485436404,8.747657668497574,18.33163420081382
117,16.956096992211442,3.422482603563986,8.751071106460813,18.339964651207637
118,16.784972862033243,3.390481719844177,8.677657460225964,18.337342386286544
119,16.615448776041035,3.3584152795013407,8.610170105348258,18.33808401710456
120,16.447528012065966,3.326367379928955,8.620910891437877,18.352450269416117
121,16.28120964306952,3.294678636664358,8.152352598683954,18.294426583419682
122,16.1164757112363,3.26153930124985,8.111098766181097,18.312649102335953
123,15.953398746173809,3.2288555288082486,8.0,18.31929371852126
124,15.791955969733397,3.19633787177128,8.0,18.34349941946512
125,15.632139076144833,3.1644253572579077,8.0,18.365517735137136
126,15.473917808281938,3.133063300636336,8.0,18.385693333980885
127,15.317264643250121,3.102205633985858,8.0,18.404314012594146
128,15.162154361550828,3.0718134843007117,8.0,18.421620105449062
129,15.008563687335792,3.041853986936938,8.0,18.437812337484534
130,14.856470987988946,3.0122992953740515,8.0,18.45305837724771
131,14.705856023220242,2.9831257548052443,8.0,18.467498305620794
132,14.556699735479981,2.954313212445764,8.0,18.481249179584427
133,14.408984074857694,2.9258444419353746,8.0,18.494408840773072
134,14.262691852760925,2.8977046629547014,8.0,18.507059093795856
135,14.11780661961319,2.8698811402995976,8.0,18.519268358615438
136,13.974312562598211,2.8423628492649837,8.0,18.531093884018862
137,13.832194420134961,2.8151401963654554,8.0,18.542583594811862
138,13.691437410316688,2.788204786235752,8.0,18.553777633348762
139,13.5520271710049,2.761549227069471,8.0,18.564709645979878
140,13.413949709651426,2.7351669682189677,8.0,18.575407856628022
141,13.277191361240478,2.7090521646346684,8.0,18.585895962720322
142,13.141738753008744,2.683199563702676,8.0,18.59619388287228
143,13.00757877482361,2.6576044107744834,8.0,18.606318380856365
144,12.874698554284887,2.6322623702958925,8.0,18.61628358632771
145,12.743085435770093,2.6071694599540853,8.294741587279013,18.67031266748357
146,12.612726962772388,2.5834272766411748,8.478730526991262,18.699854615653674
147,12.48355559894033,2.5604236420325166,8.736583161507863,18.736802034663377
148,12.355534416838703,2.538343692899101,8.67480270345749,18.720787920441683
149,12.228617232193749,2.515863390910143,8.45589845292936,18.685398744132527
150,12.102824062648242,2.492498359513456,8.28075352731974,18.664182831440552
151,11.978199144672569,2.46860293029947,8.54642966505955,18.71427485995008
152,11.854768998157596,2.4459598017982223,8.977261896853692,18.78187960961907
153,11.732471008067684,2.425006792038699,8.952113783166011,18.77068299336929
154,11.611220668465748,2.403773866872931,8.860970577428384,18.752866560770585
155,11.491031975122102,2.3820955308921956,8.418733273005596,18.68684156335932
156,11.371927198577492,2.3587665699761784,8.120800961073288,18.655382424535382
157,11.253988870078683,2.3346511305895628,8.07384963600995,18.668545507573697
158,11.137256313549205,2.310864768278905,8.47817630933327,18.748616023519656
159,11.02171307513526,2.2890801688668962,8.308587158672557,18.73008536640304
160,10.907259066691916,2.2668323030269724,8.187884540569161,18.72350298392838
161,10.793917451540567,2.244419877625182,8.164313376556278,18.73404385204828
162,10.681696457659308,2.222270973926389,8.0,18.723040719166004
163,10.570582908962988,2.199846991905539,8.190545839906745,18.768587397940603
164,10.460590559367711,2.178561676854054,8.208988659075036,18.781760665686196
165,10.351662475525009,2.1576056934962087,8.0,18.759854864688048
166,10.2437821908502,2.13610206511341,8.0,18.774451104677382
167,10.136977087594529,2.1149633427303445,8.044906927747125,18.794583770418765
168,10.031228920458013,2.0943279369908137,8.154899508320158,18.82228780708942
169,9.926512523608471,2.0743851321680493,8.284641567066226,18.849406089630264
170,9.822793267000069,2.055120284408806,8.0,18.810877525558446
171,9.720037252779628,2.034892222547767,8.203701416169544,18.853556593093394
172,9.61829264165224,2.0157311373751017,8.0,18.82893076685611
173,9.517506084783484,1.9959544065465045,8.0,18.84037682100166
174,9.417708364456159,1.976463827071546,8.0,18.85106574971394
175,9.318885173102581,1.9572404708143945,8.0,18.86111202240849
176,9.22102314956186,1.9382682713746067,8.0,18.870611268825698
177,9.12410973599313,1.919533553095249,8.0,18.8796433956846
178,9.028133058338367,1.901024637987364,8.0,18.888275187594793
179,8.933081826438999,1.882731517677234,8.0,18.896562477572502
180,8.838945250555136,1.8646455796165464,8.0,18.904551958383646
181,8.745712971574308,1.8467593785761376,8.0,18.912282694150665
182,8.653375002645502,1.8290664459299042,8.243916236891739,18.956374817357762
183,8.561921680349007,1.8124758163638481,8.0,18.92069060269281
184,8.471297889530815,1.7949930814311683,8.140683488341997,18.94998629404195
185,8.381548235459256,1.778242738782217,8.212395974888036,18.96491100143635
186,8.292636098520145,1.7618655138181258,8.264930906128203,18.975402523327734
187,8.20454282282924,1.745750576901319,8.323239796121964,18.985955887873903
188,8.117255293984174,1.7298994740981666,8.151925872703975,18.96123423263849
189,8.030760320279265,1.7134303299141287,8.0,18.944745694152974
190,7.945088803783559,1.696548972267953,8.0,18.954969086891612
191,7.860261355170161,1.6799231994402433,8.0,18.964466911432698
192,7.776265195198149,1.6635348722260608,8.025524985436153,18.977178788182663
193,7.693088451586846,1.6474643419306274,8.0,18.981041055485033
194,7.610715234490314,1.6314903683177533,8.0,18.98906861723352
195,7.529140716074426,1.6157170837485912,8.0,18.99669771601364
196,7.448354861886997,1.6001345266489322,8.0,19.00398543943509
197,7.36834813555455,1.5847341626348095,8.0,19.010979512355068
198,7.289111427422809,1.5695086504436861,8.0,19.017719845446937
199,7.210635994900625,1.5544516465798595,8.162913184596938,19.04867680520531
200,7.132913412571632,1.5401685667099922,8.042436430643702,19.032656397466866
201,7.0559049842361325,1.5254849766466638,8.0,19.03204544361088
202,6.979630735403799,1.5107861127369357,8.0,19.038831937450237
203,6.904091429766953,1.4962569111731916,8.0,19.045356823294018
204,6.829278584208294,1.481890831755542,8.0,19.051655193813655
205,6.755184042620517,1.4676822116008832,8.0,19.057756412495667
206,6.681799932040472,1.453626121913275,8.0,19.06368506097807
207,6.6091186259448085,1.4397182484377267,8.292653847470673,19.113359806746974
208,6.537132713522922,1.427052243606401,8.685930222332686,19.170311047143976
209,6.465780101342602,1.4158100197850003,8.807711986630679,19.17736958719128
210,6.394989600353353,1.4047442594647823,8.804055482650158,19.16508540258927
211,6.324752387380114,1.393371394529514,8.787285016287402,19.153680998835455
212,6.255083817653638,1.3817134195004004,8.432643653299031,19.094308221735638
213,6.185998146678618,1.3685711250437913,8.0,19.03435978950852
214,6.117569590426429,1.3539301197815043,8.350671136116894,19.103227515884306
215,6.049873084437354,1.341010807678612,8.651328522030758,19.153463710945395
216,5.982822544053423,1.329347400452247,8.593326530471252,19.141923581912273
217,5.916355174030811,1.3173954900000537,8.394789692200659,19.112057543108545
218,5.850485399530808,1.3046969285777674,8.18519583957243,19.08651247930031
219,5.78525055310192,1.2913597405602752,8.0,19.069897512986493
220,5.720682566073907,1.2776071783849376,8.0,19.08480978455856
221,5.65680220715466,1.2642274229989017,8.0,19.09797882002256
222,5.593590836004715,1.2511768934994656,8.0,19.10968619886968
223,5.531031991329741,1.2384190484712077,8.168419218607546,19.145429852568153
224,5.469111038906181,1.2265547947854114,8.0,19.125196345523907
225,5.407783299166911,1.2141847034235091,8.0,19.134514032985745
226,5.347074063995736,1.2020475542481528,8.0,19.142980440897556
227,5.286971686283328,1.1901220652705917,8.0,19.15072986782285
228,5.227465583019798,1.178390311966163,8.0,19.157874450841806
229,5.16854606742149,1.166837173237208,8.0,19.16450783229062
230,5.1102042087596296,1.1554498690444734,8.0,19.17070821972582
231,5.052431715307406,1.1442175745376189,8.0,19.176540939524
232,4.995220836580525,1.1331310980257188,8.0,19.182060567911428
233,4.9385642816792386,1.1221826122235043,8.0,19.18731270935131
234,4.882455151068063,1.111365429957287,8.0,19.19233548064475
235,4.826886879570199,1.1006738169734058,8.0,19.19716074944461
236,4.771853188721528,1.090102835709521,8.0,19.201815167822478
237,4.717348046936053,1.079648214905083,8.0,19.206321034803846
238,4.6633656361907985,1.0693062407751792,8.0,19.21069701617415
239,4.609900324152039,1.059073666179533,8.0,19.214958745174837
240,4.556946640843062,1.048947634808904,8.0,19.21911932379993
241,4.504499259102617,1.0389256179039021,8.0,19.223189741141983
242,4.452552978207422,1.0290053614324517,8.0,19.22717922251419
243,4.401102710135799,1.0191848419953065,8.0,19.23109552080396
244,4.350143468036034,1.0094622300154055,8.0,19.234945159617563
245,4.299670356535263,0.9998358590058445,8.0,19.23873363619352
246,4.249678563584971,0.9903041999106824,8.0,19.242465590742288
247,4.200163353589437,0.9808658396792396,8.0,19.246144947768013
248,4.151120061605475,0.9715194633734399,8.0,19.24977503400882
249,4.102544088436803,0.9622638392236603,8.0,19.25335867686475
250,4.05443089647562,0.9530978061452791,8.0,19.256898286542327
251,4.006776006168356,0.9440202633088373,8.0,19.26039592461027
252,3.959574993002914,0.9350301614240939,8.0,19.263853361215016
253,3.9128234849317094,0.9261264954544692,8.0,19.26727212283267
254,3.866517160158986,0.917308298525286,8.0,19.27065353212332
255,3.8206517452327216,0.9085746368283689,8.0,19.273998741194646
256,3.775223013391303,0.899924605358235,8.0,19.277308759365397
257,3.7302267831233915,0.8913573243423699,8.0,19.280584476338884
258,3.685658916906273,0.882871936250842,8.0,19.28382668154601
259,3.6415153200937307,0.8744676032894922,8.0,19.287036080291657
260,3.597791939929256,0.8661435052967836,8.0,19.290213307233376
261,3.554484764664417,0.857898837977618,8.229495643719762,19.327783284191806
262,3.511589822765536,0.8505934200824131,8.568346683510532,19.375701238634264
263,3.4690601517614152,0.8444859510482697,8.384433442134588,19.337279150201685
264,3.426835854209002,0.8374179298033119,8.548530379158205,19.358167224553892
265,3.3849649577188363,0.8308721104171591,8.636876846276616,19.364482600747113
266,3.3434213521979785,0.824484175435837,8.60694911047542,19.352364042289906
267,3.3021971434261865,0.8177932764930846,8.787170666509507,19.374291065241827
268,3.2613074796015322,0.8116505531241303,8.095313881300788,19.261990634624137
269,3.220724951945326,0.8027003189897337,8.307106030082172,19.3052771110353
270,3.180589935995839,0.7948322467656161,8.003320065291161,19.264215601789118
271,3.140848323657558,0.7859376368103441,8.0,19.275905430136113
272,3.101551441817041,0.7773352725637469,8.0,19.286607908743242
273,3.0626846781888535,0.769000470282328,8.0,19.295979402541658
274,3.024234654674737,0.7608999553458694,8.0,19.304235977469084
275,2.9861896569074435,0.7530058547825965,8.0,19.311557984225203
276,2.9485393641683135,0.7452948043882266,8.0,19.31809596813449
277,2.911274623948902,0.7377472035915889,8.0,19.323975601034494
278,2.8743872637693224,0.7303465936174511,8.0,19.32930179702719
279,2.8378699340884497,0.7230791385431308,8.0,19.33416214714953
280,2.801715977161293,0.715933192221869,8.0,19.338629785670147
281,2.7659193175501997,0.7088989368636227,8.0,19.342765782067893
282,2.7304743707070185,0.70196808141532,8.599415435451625,19.436533452501347
283,2.6953759666362527,0.6973814177278537,8.755392456320394,19.44781266231476
284,2.66050689574986,0.6930767342857227,8.828181377351452,19.444928755247485
285,2.6258530590355735,0.6886999531669098,9.163111427589055,19.48214189635481
286,2.591418061377228,0.68525350057578,8.978781450757321,19.435229470918447
287,2.5571553863484393,0.6806342373487412,9.181910644336599,19.454862722008336
288,2.523123674481002,0.6765058053989496,9.126793722905711,19.432614250489273
289,2.4892983842110548,0.6718211616611813,8.852794233940294,19.381686967568704
290,2.4557073261279956,0.6658633358503989,8.556572091794992,19.33663369373773
